29 29 124
11 13 26 1
11 13 27 1
11 13 28 1
11 13 29 1
11 13 30 1
11 13 31 1
11 13 32 1
11 13 33 1
11 13 34 1
11 13 35 1
11 13 36 1
11 13 37 1
11 13 38 1
11 13 39 1
11 13 40 1
11 13 41 1
11 13 42 1
11 13 43 1
11 13 44 1
11 13 45 1
11 13 46 1
11 13 47 1
11 13 48 1
11 13 49 1
11 13 50 1
11 13 51 1
11 13 52 1
11 13 53 1
11 13 54 1
11 13 55 1
11 13 56 1
11 13 57 1
11 13 58 1
11 13 59 1
11 13 60 1
11 13 61 1
11 13 62 1
11 13 63 1
11 13 64 1
11 13 65 1
11 13 66 1
11 13 67 1
11 13 68 1
11 13 69 1
11 13 70 1
11 13 71 1
11 13 72 1
11 13 73 1
11 13 74 1
11 13 75 1
11 13 76 1
11 13 77 1
11 13 78 1
11 13 79 1
11 13 80 1
11 13 81 1
11 13 82 1
11 13 83 1
11 13 84 1
11 13 85 1
11 13 86 1
11 13 87 1
11 13 88 1
11 13 89 1
11 13 90 1
11 13 91 1
11 13 92 1
11 13 93 1
11 13 94 1
11 13 95 1
11 13 96 1
11 13 97 1
11 13 98 1
11 13 99 1
11 13 100 1
11 13 101 1
11 13 102 1
11 13 103 1
11 13 104 1
11 13 105 1
11 13 106 1
11 13 107 1
11 13 108 1
11 13 109 1
11 13 110 1
11 13 111 1
11 13 112 1
11 13 113 1
11 13 114 1
11 13 115 1
11 13 116 1
11 13 117 1
11 13 118 1
11 13 119 1
11 13 121 5
11 13 122 5
11 13 123 5
11 14 0 5
11 14 1 5
11 14 2 5
11 14 4 1
11 14 5 1
11 14 6 1
11 14 7 1
11 14 8 1
11 14 9 1
11 14 10 1
11 14 11 1
11 14 12 1
11 14 13 1
11 14 14 1
11 14 15 1
11 14 16 1
11 14 17 1
11 14 18 1
11 14 19 1
11 14 20 1
11 14 21 1
11 14 22 1
11 14 23 1
11 14 24 1
11 14 25 1
11 14 26 1
11 14 27 1
11 14 28 1
11 14 29 1
11 14 30 1
11 14 31 1
11 14 32 1
11 14 33 1
11 14 34 1
11 14 35 1
11 14 36 1
11 14 37 1
11 14 38 1
11 14 39 1
11 14 40 1
11 14 41 1
11 14 42 1
11 14 43 1
11 14 44 1
11 14 45 1
11 14 46 1
11 14 47 1
11 14 48 1
11 14 49 1
11 14 50 1
11 14 51 1
11 14 52 1
11 14 53 1
11 14 54 1
11 14 55 1
11 14 56 1
11 14 57 1
11 14 58 1
11 14 59 1
11 14 60 1
11 14 61 1
11 14 62 1
11 14 63 1
11 14 64 1
11 14 65 1
11 14 66 1
11 14 67 1
11 14 68 1
11 14 69 1
11 14 70 1
11 14 71 1
11 14 72 1
11 14 73 1
11 14 74 1
11 14 75 1
11 14 76 1
11 14 77 1
11 14 78 1
11 14 79 1
11 14 80 1
11 14 81 1
11 14 82 1
11 14 83 1
11 14 84 1
11 14 85 1
11 14 86 1
11 14 87 1
11 14 88 1
11 14 89 1
11 14 90 1
11 14 91 1
11 14 92 1
11 14 93 1
11 14 94 1
11 14 95 1
11 14 96 1
11 14 97 1
11 14 98 1
11 14 99 1
11 14 100 1
11 14 101 1
11 14 102 1
11 14 103 1
11 14 104 1
11 14 105 1
11 14 106 1
11 14 107 1
11 14 108 1
11 14 109 1
11 14 110 1
11 14 111 1
11 14 112 1
11 14 113 1
11 14 114 1
11 14 115 1
11 14 116 1
11 14 117 1
11 14 118 1
11 14 119 1
11 14 121 5
11 14 122 5
11 14 123 5
11 15 0 5
11 15 1 5
11 15 2 5
11 15 4 1
11 15 5 1
11 15 6 1
11 15 7 1
11 15 8 1
11 15 9 1
11 15 10 1
11 15 11 1
11 15 12 1
11 15 13 1
11 15 14 1
11 15 15 1
11 15 16 1
11 15 17 1
11 15 18 1
11 15 19 1
11 15 20 1
11 15 21 1
11 15 22 1
11 15 23 1
11 15 24 1
11 15 25 1
11 15 26 1
11 15 27 1
11 15 28 1
11 15 29 1
11 15 30 1
11 15 31 1
11 15 32 1
11 15 33 1
11 15 34 1
11 15 35 1
11 15 36 1
11 15 37 1
11 15 38 1
11 15 39 1
11 15 40 1
11 15 41 1
11 15 42 1
11 15 43 1
11 15 44 1
11 15 45 1
11 15 46 1
11 15 47 1
11 15 48 1
11 15 49 1
11 15 50 1
11 15 51 1
11 15 52 1
11 15 53 1
11 15 54 1
11 15 55 1
11 15 56 1
11 15 57 1
11 15 58 1
11 15 59 1
11 15 60 1
11 15 61 1
11 15 62 1
11 15 63 1
11 15 64 1
11 15 65 1
11 15 66 1
11 15 67 1
11 15 68 1
11 15 69 1
11 15 70 1
11 15 71 1
11 15 72 1
11 15 73 1
11 15 74 1
11 15 75 1
11 15 76 1
11 15 77 1
11 15 78 1
11 15 79 1
11 15 80 1
11 15 81 1
11 15 82 1
11 15 83 1
11 15 84 1
11 15 85 1
11 15 86 1
11 15 87 1
11 15 88 1
11 15 89 1
11 15 90 1
11 15 91 1
11 15 92 1
11 15 93 1
11 15 94 1
11 15 95 1
11 15 96 1
11 15 97 1
11 15 98 1
11 15 99 1
11 15 100 1
11 15 101 1
11 15 102 1
11 15 103 1
11 15 104 1
11 15 105 1
11 15 106 1
11 15 107 1
11 15 108 1
11 15 109 1
11 15 110 1
11 15 111 1
11 15 112 1
11 15 113 1
11 15 114 1
11 15 115 1
11 15 116 1
11 15 117 1
11 15 118 1
11 15 119 1
11 15 121 5
11 15 122 5
11 15 123 5
11 16 0 5
11 16 1 5
11 16 2 5
11 16 4 1
11 16 5 1
11 16 6 1
11 16 7 1
11 16 8 1
11 16 9 1
11 16 10 1
11 16 11 1
11 16 12 1
11 16 13 1
11 16 14 1
11 16 15 1
11 16 16 1
11 16 17 1
11 16 18 1
11 16 19 1
11 16 20 1
11 16 21 1
11 16 22 1
11 16 23 1
11 16 24 1
11 16 25 1
11 16 26 1
11 16 27 1
11 16 28 1
11 16 29 1
11 16 30 1
11 16 31 1
11 16 32 1
11 16 33 1
11 16 34 1
11 16 35 1
11 16 36 1
11 16 37 1
11 16 38 1
11 16 39 1
11 16 40 1
11 16 41 1
11 16 42 1
11 16 43 1
11 16 44 1
11 16 45 1
11 16 46 1
11 16 47 1
11 16 48 1
11 16 49 1
11 16 50 1
11 16 51 1
11 16 52 1
11 16 53 1
11 16 54 1
11 16 55 1
11 16 56 1
11 16 57 1
11 16 58 1
11 16 59 1
11 16 60 1
11 16 61 1
11 16 62 1
11 16 63 1
11 16 64 1
11 16 65 1
11 16 66 1
11 16 67 1
11 16 68 1
11 16 69 1
11 16 70 1
11 16 71 1
11 16 72 1
11 16 73 1
11 16 74 1
11 16 75 1
11 16 76 1
11 16 77 1
11 16 78 1
11 16 79 1
11 16 80 1
11 16 81 1
11 16 82 1
11 16 83 1
11 16 84 1
11 16 85 1
11 16 86 1
11 16 87 1
11 16 88 1
11 16 89 1
11 16 90 1
11 16 91 1
11 16 92 1
11 16 93 1
11 16 94 1
11 16 95 1
11 16 96 1
11 16 97 1
11 16 98 1
11 16 99 1
11 16 100 1
11 16 101 1
11 16 102 1
11 16 103 1
11 16 104 1
11 16 105 1
11 16 106 1
11 16 107 1
11 16 108 1
11 16 109 1
11 16 110 1
11 16 111 1
11 16 112 1
11 16 113 1
11 16 114 1
11 16 115 1
11 16 116 1
11 16 117 1
11 16 118 1
11 16 119 1
11 16 121 5
11 16 122 5
11 16 123 5
11 17 0 5
11 17 1 5
11 17 2 5
11 17 4 1
11 17 5 1
11 17 6 1
11 17 7 1
11 17 8 1
11 17 9 1
11 17 10 1
11 17 11 1
11 17 12 1
11 17 13 1
11 17 14 1
11 17 15 1
11 17 16 1
11 17 17 1
11 17 18 1
11 17 19 1
11 17 20 1
11 17 21 1
11 17 22 1
11 17 23 1
11 17 24 1
11 17 25 1
11 17 26 1
11 17 27 1
11 17 28 1
11 17 29 1
11 17 30 1
11 17 31 1
11 17 32 1
11 17 33 1
11 17 34 1
11 17 35 1
11 17 36 1
11 17 37 1
11 17 38 1
11 17 39 1
11 17 40 1
11 17 41 1
11 17 42 1
11 17 43 1
11 17 44 1
11 17 45 1
11 17 46 1
11 17 47 1
11 17 48 1
11 17 49 1
11 17 50 1
11 17 51 1
11 17 52 1
11 17 53 1
11 17 54 1
11 17 55 1
11 17 56 1
11 17 57 1
11 17 58 1
11 17 59 1
11 17 60 1
11 17 61 1
11 17 62 1
11 17 63 1
11 17 64 1
11 17 65 1
11 17 66 1
11 17 67 1
11 17 68 1
11 17 69 1
11 17 70 1
11 17 71 1
11 17 72 1
11 17 73 1
11 17 74 1
11 17 75 1
11 17 76 1
11 17 77 1
11 17 78 1
11 17 79 1
11 17 80 1
11 17 81 1
11 17 82 1
11 17 83 1
11 17 84 1
11 17 85 1
11 17 86 1
11 17 87 1
11 17 88 1
11 17 89 1
11 17 90 1
11 17 91 1
11 17 92 1
11 17 93 1
11 17 94 1
11 17 95 1
11 17 96 1
11 17 97 1
11 17 98 1
11 17 99 1
11 17 100 1
11 17 101 1
11 17 102 1
11 17 103 1
11 17 104 1
11 17 105 1
11 17 106 1
11 17 107 1
11 17 108 1
11 17 109 1
11 17 110 1
11 17 111 1
11 17 112 1
11 17 113 1
11 17 114 1
11 17 115 1
11 17 116 1
11 17 117 1
11 17 118 1
11 17 119 1
11 17 121 5
11 17 122 5
11 17 123 5
11 18 0 5
11 18 1 5
11 18 2 5
11 18 4 1
11 18 5 1
11 18 6 1
11 18 7 1
11 18 8 1
11 18 9 1
11 18 10 1
11 18 11 1
11 18 12 1
11 18 13 1
11 18 14 1
11 18 15 1
11 18 16 1
11 18 17 1
11 18 18 1
11 18 19 1
11 18 20 1
11 18 21 1
11 18 22 1
11 18 23 1
11 18 24 1
11 18 25 1
11 18 26 1
11 18 27 1
11 18 28 1
11 18 29 1
11 18 30 1
11 18 31 1
11 18 32 1
11 18 33 1
11 18 34 1
11 18 35 1
11 18 36 1
11 18 37 1
11 18 38 1
11 18 39 1
11 18 40 1
11 18 41 1
11 18 42 1
11 18 43 1
11 18 44 1
11 18 45 1
11 18 46 1
11 18 47 1
11 18 48 1
11 18 49 1
11 18 50 1
11 18 51 1
11 18 52 1
11 18 53 1
11 18 54 1
11 18 55 1
11 18 56 1
11 18 57 1
11 18 58 1
11 18 59 1
11 18 60 1
11 18 61 1
11 18 62 1
11 18 63 1
11 18 64 1
11 18 65 1
11 18 66 1
11 18 67 1
11 18 68 1
11 18 69 1
11 18 70 1
11 18 71 1
11 18 72 1
11 18 73 1
11 18 74 1
11 18 75 1
11 18 76 1
11 18 77 1
11 18 78 1
11 18 79 1
11 18 80 1
11 18 81 1
11 18 82 1
11 18 83 1
11 18 84 1
11 18 85 1
11 18 86 1
11 18 87 1
11 18 88 1
11 18 89 1
11 18 90 1
11 18 91 1
11 18 92 1
11 18 93 1
11 18 94 1
11 18 95 1
11 18 96 1
11 18 97 1
11 18 98 1
11 18 99 1
11 18 100 1
11 18 101 1
11 18 102 1
11 18 103 1
11 18 104 1
11 18 105 1
11 18 106 1
11 18 107 1
11 18 108 1
11 18 109 1
11 18 110 1
11 18 111 1
11 18 112 1
11 18 113 1
11 18 114 1
11 18 115 1
11 18 116 1
11 18 117 1
11 18 118 1
11 18 119 1
11 18 121 5
11 18 122 5
11 18 123 5
11 19 0 5
11 19 1 5
11 19 2 5
11 19 4 1
11 19 5 1
11 19 6 1
11 19 7 1
11 19 8 1
11 19 9 1
11 19 10 1
11 19 11 1
11 19 12 1
11 19 13 1
11 19 14 1
11 19 15 1
11 19 16 1
11 19 17 1
11 19 18 1
11 19 19 1
11 19 20 1
11 19 21 1
11 19 22 1
11 19 23 1
11 19 24 1
11 19 25 1
11 19 26 1
11 19 27 1
11 19 28 1
11 19 29 1
11 19 30 1
11 19 31 1
11 19 32 1
11 19 33 1
11 19 34 1
11 19 35 1
11 19 36 1
11 19 37 1
11 19 38 1
11 19 39 1
11 19 40 1
11 19 41 1
11 19 42 1
11 19 43 1
11 19 44 1
11 19 45 1
11 19 46 1
11 19 47 1
11 19 48 1
11 19 49 1
11 19 50 1
11 19 51 1
11 19 52 1
11 19 53 1
11 19 54 1
11 19 55 1
11 19 56 1
11 19 57 1
11 19 58 1
11 19 59 1
11 19 60 1
11 19 61 1
11 19 62 1
11 19 63 1
11 19 64 1
11 19 65 1
11 19 66 1
11 19 67 1
11 19 68 1
11 19 69 1
11 19 70 1
11 19 71 1
11 19 72 1
11 19 73 1
11 19 74 1
11 19 75 1
11 19 76 1
11 19 77 1
11 19 78 1
11 19 79 1
11 19 80 1
11 19 81 1
11 19 82 1
11 19 83 1
11 19 84 1
11 19 85 1
11 19 86 1
11 19 87 1
11 19 88 1
11 19 89 1
11 19 90 1
11 19 91 1
11 19 92 1
11 19 93 1
11 19 94 1
11 19 95 1
11 19 96 1
11 19 97 1
11 19 98 1
11 19 99 1
11 19 100 1
11 19 101 1
11 19 102 1
11 19 103 1
11 19 104 1
11 19 105 1
11 19 106 1
11 19 107 1
11 19 108 1
11 19 109 1
11 19 110 1
11 19 111 1
11 19 112 1
11 19 113 1
11 19 114 1
11 19 115 1
11 19 116 1
11 19 117 1
11 19 118 1
11 19 119 1
11 19 121 5
11 19 122 5
11 19 123 5
11 20 0 5
11 20 1 5
11 20 2 5
11 20 4 1
11 20 5 1
11 20 6 1
11 20 7 1
11 20 8 1
11 20 9 1
11 20 10 1
11 20 11 1
11 20 12 1
11 20 13 1
11 20 14 1
11 20 15 1
11 20 16 1
11 20 17 1
11 20 18 1
11 20 19 1
11 20 20 1
11 20 21 1
11 20 22 1
11 20 23 1
11 20 24 1
11 20 25 1
11 20 26 1
11 20 27 1
11 20 28 1
11 20 29 1
11 20 30 1
11 20 31 1
11 20 32 1
11 20 33 1
11 20 34 1
11 20 35 1
11 20 36 1
11 20 37 1
11 20 38 1
11 20 39 1
11 20 40 1
11 20 41 1
11 20 42 1
11 20 43 1
11 20 44 1
11 20 45 1
11 20 46 1
11 20 47 1
11 20 48 1
11 20 49 1
11 20 50 1
11 20 51 1
11 20 52 1
11 20 53 1
11 20 54 1
11 20 55 1
11 20 56 1
11 20 57 1
11 20 58 1
11 20 59 1
11 20 60 1
11 20 61 1
11 20 62 1
11 20 63 1
11 20 64 1
11 20 65 1
11 20 66 1
11 20 67 1
11 20 68 1
11 20 69 1
11 20 70 1
11 20 71 1
11 20 72 1
11 20 73 1
11 20 74 1
11 20 75 1
11 20 76 1
11 20 77 1
11 20 78 1
11 20 79 1
11 20 80 1
11 20 81 1
11 20 82 1
11 20 83 1
11 20 84 1
11 20 85 1
11 20 86 1
11 20 87 1
11 20 88 1
11 20 89 1
11 20 90 1
11 20 91 1
11 20 92 1
11 20 93 1
11 20 94 1
11 20 95 1
11 20 96 1
11 20 97 1
11 20 98 1
11 20 99 1
11 20 100 1
11 20 101 1
11 20 102 1
11 20 103 1
11 20 104 1
11 20 105 1
11 20 106 1
11 20 107 1
11 20 108 1
11 20 109 1
11 20 110 1
11 20 111 1
11 20 112 1
11 20 113 1
11 20 114 1
11 20 115 1
11 20 116 1
11 20 117 1
11 20 118 1
11 20 119 1
11 20 121 5
11 20 122 5
11 20 123 5
11 21 0 5
11 21 1 5
11 21 2 5
11 21 4 1
11 21 5 1
11 21 6 1
11 21 7 1
11 21 8 1
11 21 9 1
11 21 10 1
11 21 11 1
11 21 12 1
11 21 13 1
11 21 14 1
11 21 15 1
11 21 16 1
11 21 17 1
11 21 18 1
11 21 19 1
11 21 20 1
11 21 21 1
11 21 22 1
11 21 23 1
11 21 24 1
11 21 25 1
11 21 26 1
11 21 27 1
11 21 28 1
11 21 29 1
11 21 30 1
11 21 31 1
11 21 32 1
11 21 33 1
11 21 34 1
11 21 35 1
11 21 36 1
11 21 37 1
11 21 38 1
11 21 39 1
11 21 40 1
11 21 41 1
11 21 42 1
11 21 43 1
11 21 44 1
11 21 45 1
11 21 46 1
11 21 47 1
11 21 48 1
11 21 49 1
11 21 50 1
11 21 51 1
11 21 52 1
11 21 53 1
11 21 54 1
11 21 55 1
11 21 56 1
11 21 57 1
11 21 58 1
11 21 59 1
11 21 60 1
11 21 61 1
11 21 62 1
11 21 63 1
11 21 64 1
11 21 65 1
11 21 66 1
11 21 67 1
11 21 68 1
11 21 69 1
11 21 70 1
11 21 71 1
11 21 72 1
11 21 73 1
11 21 74 1
11 21 75 1
11 21 76 1
11 21 77 1
11 21 78 1
11 21 79 1
11 21 80 1
11 21 81 1
11 21 82 1
11 21 83 1
11 21 84 1
11 21 85 1
11 21 86 1
11 21 87 1
11 21 88 1
11 21 89 1
11 21 90 1
11 21 91 1
11 21 92 1
11 21 93 1
11 21 94 1
11 21 95 1
11 21 96 1
11 21 97 1
11 21 98 1
11 21 99 1
11 21 100 1
11 21 101 1
11 21 102 1
11 21 103 1
11 21 104 1
11 21 105 1
11 21 106 1
11 21 107 1
11 21 108 1
11 21 109 1
11 21 110 1
11 21 111 1
11 21 112 1
11 21 113 1
11 21 114 1
11 21 115 1
11 21 116 1
11 21 117 1
11 21 118 1
11 21 119 1
11 21 121 5
11 21 122 5
11 21 123 5
11 22 0 5
11 22 1 5
11 22 2 5
11 22 4 1
11 22 5 1
11 22 6 1
11 22 7 1
11 22 8 1
11 22 9 1
11 22 10 1
11 22 11 1
11 22 12 1
11 22 13 1
11 22 14 1
11 22 15 1
11 22 16 1
11 22 17 1
11 22 18 1
11 22 19 1
11 22 20 1
11 22 21 1
11 22 22 1
11 22 23 1
11 22 24 1
11 22 25 1
11 22 26 1
11 22 27 1
11 22 28 1
11 22 29 1
11 22 30 1
11 22 31 1
11 22 32 1
11 22 33 1
11 22 34 1
11 22 35 1
11 22 36 1
11 22 37 1
11 22 38 1
11 22 39 1
11 22 40 1
11 22 41 1
11 22 42 1
11 22 43 1
11 22 44 1
11 22 45 1
11 22 46 1
11 22 47 1
11 22 48 1
11 22 49 1
11 22 50 1
11 22 51 1
11 22 52 1
11 22 53 1
11 22 54 1
11 22 55 1
11 22 56 1
11 22 57 1
11 22 58 1
11 22 59 1
11 22 60 1
11 22 61 1
11 22 62 1
11 22 63 1
11 22 64 1
11 22 65 1
11 22 66 1
11 22 67 1
11 22 68 1
11 22 69 1
11 22 70 1
11 22 71 1
11 22 72 1
11 22 73 1
11 22 74 1
11 22 75 1
11 22 76 1
11 22 77 1
11 22 78 1
11 22 79 1
11 22 80 1
11 22 81 1
11 22 82 1
11 22 83 1
11 22 84 1
11 22 85 1
11 22 86 1
11 22 87 1
11 22 88 1
11 22 89 1
11 22 90 1
11 22 91 1
11 22 92 1
11 22 93 1
11 22 94 1
11 22 95 1
11 22 96 1
11 22 97 1
11 22 98 1
11 22 99 1
11 22 100 1
11 22 101 1
11 22 102 1
11 22 103 1
11 22 104 1
11 22 105 1
11 22 106 1
11 22 107 1
11 22 108 1
11 22 109 1
11 22 110 1
11 22 111 1
11 22 112 1
11 22 113 1
11 22 114 1
11 22 115 1
11 22 116 1
11 22 117 1
11 22 118 1
11 22 119 1
11 22 121 5
11 22 122 5
11 22 123 5
11 23 0 5
11 23 1 5
11 23 2 5
11 23 4 1
11 23 5 1
11 23 6 1
11 23 7 1
11 23 8 1
11 23 9 1
11 23 10 1
11 23 11 1
11 23 12 1
11 23 13 1
11 23 14 1
11 23 15 1
11 23 16 1
11 23 17 1
11 23 18 1
11 23 19 1
11 23 20 1
11 23 21 1
11 23 22 1
11 23 23 1
11 23 24 1
11 23 25 1
11 23 26 1
11 23 27 1
11 23 28 1
11 23 29 1
11 23 30 1
11 23 31 1
11 23 32 1
11 23 33 1
11 23 34 1
11 23 35 1
11 23 36 1
11 23 37 1
11 23 38 1
11 23 39 1
11 23 40 1
11 23 41 1
11 23 42 1
11 23 43 1
11 23 44 1
11 23 45 1
11 23 46 1
11 23 47 1
11 23 48 1
11 23 49 1
11 23 50 1
11 23 51 1
11 23 52 1
11 23 53 1
11 23 54 1
11 23 55 1
11 23 56 1
11 23 57 1
11 23 58 1
11 23 59 1
11 23 60 1
11 23 61 1
11 23 62 1
11 23 63 1
11 23 64 1
11 23 65 1
11 23 66 1
11 23 67 1
11 23 68 1
11 23 69 1
11 23 70 1
11 23 71 1
11 23 72 1
11 23 73 1
11 23 74 1
11 23 75 1
11 23 76 1
11 23 77 1
11 23 78 1
11 23 79 1
11 23 80 1
11 23 81 1
11 23 82 1
11 23 83 1
11 23 84 1
11 23 85 1
11 23 86 1
11 23 87 1
11 23 88 1
11 23 89 1
11 23 90 1
11 23 91 1
11 23 92 1
11 23 93 1
11 23 94 1
11 23 95 1
11 23 96 1
11 23 97 1
11 23 98 1
11 23 99 1
11 23 100 1
11 23 101 1
11 23 102 1
11 23 103 1
11 23 104 1
11 23 105 1
11 23 106 1
11 23 107 1
11 23 108 1
11 23 109 1
11 23 110 1
11 23 111 1
11 23 112 1
11 23 113 1
11 23 114 1
11 23 115 1
11 23 116 1
11 23 117 1
11 23 118 1
11 23 119 1
11 23 121 5
11 23 122 5
11 23 123 5
11 24 0 5
11 24 1 5
11 24 2 5
11 24 4 1
11 24 5 1
11 24 6 1
11 24 7 1
11 24 8 1
11 24 9 1
11 24 10 1
11 24 11 1
11 24 12 1
11 24 13 1
11 24 14 1
11 24 15 1
11 24 16 1
11 24 17 1
11 24 18 1
11 24 19 1
11 24 20 1
11 24 21 1
11 24 22 1
11 24 23 1
11 24 24 1
11 24 25 1
11 24 26 1
11 24 27 1
11 24 28 1
11 24 29 1
11 24 30 1
11 24 31 1
11 24 32 1
11 24 33 1
11 24 34 1
11 24 35 1
11 24 36 1
11 24 37 1
11 24 38 1
11 24 39 1
11 24 40 1
11 24 41 1
11 24 42 1
11 24 43 1
11 24 44 1
11 24 45 1
11 24 46 1
11 24 47 1
11 24 48 1
11 24 49 1
11 24 50 1
11 24 51 1
11 24 52 1
11 24 53 1
11 24 54 1
11 24 55 1
11 24 56 1
11 24 57 1
11 24 58 1
11 24 59 1
11 24 60 1
11 24 61 1
11 24 62 1
11 24 63 1
11 24 64 1
11 24 65 1
11 24 66 1
11 24 67 1
11 24 68 1
11 24 69 1
11 24 70 1
11 24 71 1
11 24 72 1
11 24 73 1
11 24 74 1
11 24 75 1
11 24 76 1
11 24 77 1
11 24 78 1
11 24 79 1
11 24 80 1
11 24 81 1
11 24 82 1
11 24 83 1
11 24 84 1
11 24 85 1
11 24 86 1
11 24 87 1
11 24 88 1
11 24 89 1
11 24 90 1
11 24 91 1
11 24 92 1
11 24 93 1
11 24 94 1
11 24 95 1
11 24 96 1
11 24 97 1
11 24 98 1
11 24 99 1
11 24 100 1
11 24 101 1
11 24 102 1
11 24 103 1
11 24 104 1
11 24 105 1
11 24 106 1
11 24 107 1
11 24 108 1
11 24 109 1
11 24 110 1
11 24 111 1
11 24 112 1
11 24 113 1
11 24 114 1
11 24 115 1
11 24 116 1
11 24 117 1
11 24 118 1
11 24 119 1
11 24 121 5
11 24 122 5
11 24 123 5
11 25 0 5
11 25 1 5
11 25 2 5
11 25 3 2
11 25 4 2
11 25 5 2
11 25 6 2
11 25 7 2
11 25 8 2
11 25 9 2
11 25 10 2
11 25 11 2
11 25 12 2
11 25 13 2
11 25 14 2
11 25 15 2
11 25 16 2
11 25 17 2
11 25 18 2
11 25 19 2
11 25 20 2
11 25 21 2
11 25 22 2
11 25 23 2
11 25 24 2
11 25 25 2
11 25 26 2
11 25 27 2
11 25 28 2
11 25 29 2
11 25 30 2
11 25 31 2
11 25 32 2
11 25 33 2
11 25 34 2
11 25 35 2
11 25 36 2
11 25 37 2
11 25 38 2
11 25 39 2
11 25 40 2
11 25 41 2
11 25 42 2
11 25 43 2
11 25 44 2
11 25 45 2
11 25 46 2
11 25 47 2
11 25 48 2
11 25 49 2
11 25 50 2
11 25 51 2
11 25 52 2
11 25 53 2
11 25 54 2
11 25 55 2
11 25 56 2
11 25 57 2
11 25 58 2
11 25 59 2
11 25 60 2
11 25 61 2
11 25 62 2
11 25 63 2
11 25 64 2
11 25 65 2
11 25 66 2
11 25 67 2
11 25 68 2
11 25 69 2
11 25 70 2
11 25 71 2
11 25 72 2
11 25 73 2
11 25 74 2
11 25 75 2
11 25 76 2
11 25 77 2
11 25 78 2
11 25 79 2
11 25 80 2
11 25 81 2
11 25 82 2
11 25 83 2
11 25 84 2
11 25 85 2
11 25 86 2
11 25 87 2
11 25 88 2
11 25 89 2
11 25 90 2
11 25 91 2
11 25 92 2
11 25 93 2
11 25 94 2
11 25 95 2
11 25 96 2
11 25 97 2
11 25 98 2
11 25 99 2
11 25 100 2
11 25 101 2
11 25 102 2
11 25 103 2
11 25 104 2
11 25 105 2
11 25 106 2
11 25 107 2
11 25 108 2
11 25 109 2
11 25 110 2
11 25 111 2
11 25 112 2
11 25 113 2
11 25 114 2
11 25 115 2
11 25 116 2
11 25 117 2
11 25 118 2
11 25 119 2
11 25 120 2
11 25 121 5
11 25 122 5
11 25 123 5
11 26 0 5
11 26 1 5
11 26 2 5
11 26 3 5
11 26 4 5
11 26 5 5
11 26 6 5
11 26 7 5
11 26 8 5
11 26 9 5
11 26 10 5
11 26 11 5
11 26 12 5
11 26 13 5
11 26 14 5
11 26 15 5
11 26 16 5
11 26 17 5
11 26 18 5
11 26 19 5
11 26 20 5
11 26 21 5
11 26 22 5
11 26 23 5
11 26 24 5
11 26 25 5
11 26 26 5
11 26 27 5
11 26 28 5
11 26 29 5
11 26 30 5
11 26 31 5
11 26 32 5
11 26 33 5
11 26 34 5
11 26 35 5
11 26 36 5
11 26 37 5
11 26 38 5
11 26 39 5
11 26 40 5
11 26 41 5
11 26 42 5
11 26 43 5
11 26 44 5
11 26 45 5
11 26 46 5
11 26 47 5
11 26 48 5
11 26 49 5
11 26 50 5
11 26 51 5
11 26 52 5
11 26 53 5
11 26 54 5
11 26 55 5
11 26 56 5
11 26 57 5
11 26 58 5
11 26 59 5
11 26 60 5
11 26 61 5
11 26 62 5
11 26 63 5
11 26 64 5
11 26 65 5
11 26 66 5
11 26 67 5
11 26 68 5
11 26 69 5
11 26 70 5
11 26 71 5
11 26 72 5
11 26 73 5
11 26 74 5
11 26 75 5
11 26 76 5
11 26 77 5
11 26 78 5
11 26 79 5
11 26 80 5
11 26 81 5
11 26 82 5
11 26 83 5
11 26 84 5
11 26 85 5
11 26 86 5
11 26 87 5
11 26 88 5
11 26 89 5
11 26 90 5
11 26 91 5
11 26 92 5
11 26 93 5
11 26 94 5
11 26 95 5
11 26 96 5
11 26 97 5
11 26 98 5
11 26 99 5
11 26 100 5
11 26 101 5
11 26 102 5
11 26 103 5
11 26 104 5
11 26 105 5
11 26 106 5
11 26 107 5
11 26 108 5
11 26 109 5
11 26 110 5
11 26 111 5
11 26 112 5
11 26 113 5
11 26 114 5
11 26 115 5
11 26 116 5
11 26 117 5
11 26 118 5
11 26 119 5
11 26 120 5
11 26 121 5
11 26 122 5
11 26 123 5
11 27 0 5
11 27 1 5
11 27 2 5
11 27 3 5
11 27 4 5
11 27 5 5
11 27 6 5
11 27 7 5
11 27 8 5
11 27 9 5
11 27 10 5
11 27 11 5
11 27 12 5
11 27 13 5
11 27 14 5
11 27 15 5
11 27 16 5
11 27 17 5
11 27 18 5
11 27 19 5
11 27 20 5
11 27 21 5
11 27 22 5
11 27 23 5
11 27 24 5
11 27 25 5
11 27 26 5
11 27 27 5
11 27 28 5
11 27 29 5
11 27 30 5
11 27 31 5
11 27 32 5
11 27 33 5
11 27 34 5
11 27 35 5
11 27 36 5
11 27 37 5
11 27 38 5
11 27 39 5
11 27 40 5
11 27 41 5
11 27 42 5
11 27 43 5
11 27 44 5
11 27 45 5
11 27 46 5
11 27 47 5
11 27 48 5
11 27 49 5
11 27 50 5
11 27 51 5
11 27 52 5
11 27 53 5
11 27 54 5
11 27 55 5
11 27 56 5
11 27 57 5
11 27 58 5
11 27 59 5
11 27 60 5
11 27 61 5
